timestamp,user_id,product_id,category,clicks,cart_adds,avg_price,time_on_page,hour_of_day,day_of_week,is_weekend,products_viewed,has_purchased_before,purchased
2025-02-18 22:15:00,user_01895,prod_0302,Beauty,1,0,98.83,23.55,22,1,0,14,1,0
2025-02-18 22:20:00,user_00595,prod_0380,Sports,4,0,98.15,126.91,22,1,0,3,1,0
2025-02-18 22:25:00,user_01291,prod_0296,Books,3,0,22.66,136.23,22,1,0,3,0,0
2025-02-18 22:30:00,user_04993,prod_0076,Electronics,2,0,418.23,110.56,22,1,0,8,0,0
2025-02-18 22:35:00,user_00021,prod_0436,Home,3,0,260.52,150.32,22,1,0,7,0,0
2025-02-18 22:40:00,user_01838,prod_0013,Books,15,1,42.65,879.85,22,1,0,5,0,1
2025-02-18 22:45:00,user_00697,prod_0082,Clothing,1,0,143.45,20.07,22,1,0,6,0,0
2025-02-18 22:50:00,user_03424,prod_0022,Electronics,5,0,349.44,296.04,22,1,0,4,0,0
2025-02-18 22:55:00,user_04582,prod_0065,Clothing,1,0,61.53,32.05,22,1,0,13,0,0
2025-02-18 23:00:00,user_04186,prod_0120,Beauty,1,0,63.63,55.31,23,1,0,7,0,0
2025-02-18 23:05:00,user_03796,prod_0228,Beauty,10,1,90.68,211.21,23,1,0,5,1,1
2025-02-18 23:10:00,user_02292,prod_0094,Books,5,0,23.92,159.81,23,1,0,12,1,0
2025-02-18 23:15:00,user_00444,prod_0162,Home,1,1,122.78,44.13,23,1,0,6,1,1
2025-02-18 23:20:00,user_04585,prod_0166,Books,1,0,19.57,13.65,23,1,0,5,0,0
2025-02-18 23:25:00,user_04436,prod_0275,Books,5,2,35.83,72.59,23,1,0,8,0,1
2025-02-18 23:30:00,user_01365,prod_0457,Sports,1,0,194.44,19.33,23,1,0,11,1,0
2025-02-18 23:35:00,user_01191,prod_0032,Books,5,0,29.63,258.15,23,1,0,14,0,0
2025-02-18 23:40:00,user_01586,prod_0078,Clothing,2,0,106.23,71.07,23,1,0,5,0,0
2025-02-18 23:45:00,user_04248,prod_0426,Beauty,4,0,98.36,117.64,23,1,0,6,1,0
2025-02-18 23:50:00,user_00212,prod_0492,Electronics,3,0,497.98,123.32,23,1,0,9,0,0
2025-02-18 23:55:00,user_01372,prod_0216,Sports,3,0,149.21,138.27,23,1,0,1,1,0
2025-02-19 00:00:00,user_04534,prod_0028,Home,3,0,91.14,60.58,0,2,0,5,1,0
2025-02-19 00:05:00,user_02120,prod_0213,Beauty,4,0,21.08,161.15,0,2,0,12,0,1
2025-02-19 00:10:00,user_03434,prod_0188,Sports,1,1,110.97,46.07,0,2,0,8,1,0
2025-02-19 00:15:00,user_04749,prod_0166,Clothing,4,1,47.24,87.74,0,2,0,3,0,0
2025-02-19 00:20:00,user_02218,prod_0252,Books,1,0,18.2,21.78,0,2,0,3,0,0
2025-02-19 00:25:00,user_00108,prod_0433,Sports,1,0,82.87,24.07,0,2,0,9,0,0
2025-02-19 00:30:00,user_03416,prod_0420,Beauty,1,0,73.85,28.06,0,2,0,3,1,0
2025-02-19 00:35:00,user_00160,prod_0332,Books,3,0,17.35,86.8,0,2,0,3,0,0
2025-02-19 00:40:00,user_02174,prod_0226,Clothing,3,1,43.73,144.54,0,2,0,11,1,0
2025-02-19 00:45:00,user_02106,prod_0470,Home,4,0,102.7,182.27,0,2,0,13,0,0
2025-02-19 00:50:00,user_01450,prod_0186,Books,3,0,23.19,117.85,0,2,0,9,0,0
2025-02-19 00:55:00,user_01782,prod_0232,Sports,5,2,136.01,159.88,0,2,0,7,0,0
2025-02-19 01:00:00,user_03816,prod_0356,Home,3,0,76.33,133.39,1,2,0,3,0,0
2025-02-19 01:05:00,user_03845,prod_0254,Sports,1,0,70.99,39.39,1,2,0,2,0,0
2025-02-19 01:10:00,user_04394,prod_0134,Electronics,2,0,338.78,72.55,1,2,0,9,0,0
2025-02-19 01:15:00,user_03617,prod_0002,Beauty,4,0,79.38,192.99,1,2,0,8,1,0
2025-02-19 01:20:00,user_04965,prod_0140,Books,3,0,13.21,37.5,1,2,0,8,0,1
2025-02-19 01:25:00,user_02606,prod_0246,Books,10,1,20.5,387.09,1,2,0,13,0,1
2025-02-19 01:30:00,user_03754,prod_0398,Electronics,5,1,199.11,209.24,1,2,0,1,1,1
2025-02-19 01:35:00,user_03556,prod_0045,Clothing,2,0,54.0,69.43,1,2,0,11,0,0
2025-02-19 01:40:00,user_04211,prod_0257,Sports,2,0,95.23,115.19,1,2,0,12,0,0
2025-02-19 01:45:00,user_03718,prod_0489,Clothing,1,0,99.68,35.81,1,2,0,10,0,0
2025-02-19 01:50:00,user_04471,prod_0157,Clothing,1,0,25.22,11.54,1,2,0,7,0,0
2025-02-19 01:55:00,user_03268,prod_0268,Electronics,4,0,127.06,195.79,1,2,0,7,0,0
2025-02-19 02:00:00,user_04905,prod_0070,Sports,15,1,56.27,427.94,2,2,0,14,1,1
2025-02-19 02:05:00,user_01202,prod_0458,Books,2,0,49.5,98.94,2,2,0,6,0,0
2025-02-19 02:10:00,user_00584,prod_0363,Beauty,4,0,38.21,172.39,2,2,0,2,0,0
2025-02-19 02:15:00,user_03094,prod_0132,Electronics,3,0,139.0,88.56,2,2,0,3,0,0
2025-02-19 02:20:00,user_03585,prod_0014,Electronics,5,1,279.01,169.36,2,2,0,7,1,0
2025-02-19 02:25:00,user_02799,prod_0101,Books,3,0,32.95,85.2,2,2,0,5,0,0
2025-02-19 02:30:00,user_00611,prod_0331,Sports,1,0,188.48,35.57,2,2,0,9,0,0
2025-02-19 02:35:00,user_03476,prod_0018,Home,1,0,125.74,36.96,2,2,0,4,0,0
2025-02-19 02:40:00,user_03172,prod_0374,Beauty,2,0,85.54,36.73,2,2,0,13,1,0
2025-02-19 02:45:00,user_03259,prod_0278,Sports,1,1,91.38,32.38,2,2,0,11,1,1
2025-02-19 02:50:00,user_00087,prod_0407,Clothing,1,0,107.32,57.1,2,2,0,2,0,0
2025-02-19 02:55:00,user_00609,prod_0354,Beauty,2,0,38.22,106.55,2,2,0,14,0,0
2025-02-19 03:00:00,user_03289,prod_0194,Home,1,0,198.24,27.23,3,2,0,8,1,0
2025-02-19 03:05:00,user_03867,prod_0497,Sports,1,0,119.0,51.2,3,2,0,6,0,0
2025-02-19 03:10:00,user_03013,prod_0326,Electronics,5,2,260.89,154.14,3,2,0,13,1,0
2025-02-19 03:15:00,user_01183,prod_0239,Sports,3,0,91.17,125.58,3,2,0,10,0,0
2025-02-19 03:20:00,user_04291,prod_0098,Electronics,5,2,116.78,166.35,3,2,0,1,0,1
2025-02-19 03:25:00,user_01428,prod_0390,Home,1,0,294.17,19.24,3,2,0,11,0,0
2025-02-19 03:30:00,user_01094,prod_0286,Beauty,1,0,25.01,41.49,3,2,0,3,0,0
2025-02-19 03:35:00,user_02958,prod_0122,Home,5,0,260.38,283.85,3,2,0,8,0,0
2025-02-19 03:40:00,user_02213,prod_0043,Books,2,0,19.48,101.19,3,2,0,8,0,1
2025-02-19 03:45:00,user_00148,prod_0044,Sports,1,1,100.53,16.81,3,2,0,8,0,0
2025-02-19 03:50:00,user_04948,prod_0044,Sports,2,0,66.29,39.7,3,2,0,9,0,0
2025-02-19 03:55:00,user_04558,prod_0349,Home,4,0,126.22,136.63,3,2,0,6,0,0
2025-02-19 04:00:00,user_04557,prod_0011,Sports,2,0,117.19,75.24,4,2,0,3,0,0
2025-02-19 04:05:00,user_03605,prod_0002,Beauty,3,0,49.05,49.83,4,2,0,3,0,0
2025-02-19 04:10:00,user_00971,prod_0242,Electronics,1,0,339.29,17.84,4,2,0,13,0,0
2025-02-19 04:15:00,user_04215,prod_0400,Beauty,4,0,73.63,223.34,4,2,0,2,0,0
2025-02-19 04:20:00,user_03280,prod_0249,Electronics,1,0,363.73,39.93,4,2,0,3,0,0
2025-02-19 04:25:00,user_03007,prod_0088,Electronics,3,0,380.45,92.48,4,2,0,8,0,0
2025-02-19 04:30:00,user_03929,prod_0240,Beauty,1,1,87.37,46.0,4,2,0,13,0,0
2025-02-19 04:35:00,user_00848,prod_0371,Electronics,3,0,217.81,145.0,4,2,0,4,0,0
2025-02-19 04:40:00,user_03861,prod_0424,Home,3,0,222.62,53.94,4,2,0,8,0,0
2025-02-19 04:45:00,user_00477,prod_0146,Clothing,1,0,118.95,15.92,4,2,0,2,1,0
2025-02-19 04:50:00,user_01843,prod_0218,Sports,5,1,144.9,272.66,4,2,0,7,0,0
2025-02-19 04:55:00,user_04744,prod_0191,Beauty,2,0,78.06,40.93,4,2,0,7,0,0
2025-02-19 05:00:00,user_03627,prod_0306,Books,2,0,13.53,68.5,5,2,0,5,0,0
2025-02-19 05:05:00,user_03712,prod_0359,Clothing,2,0,43.12,55.2,5,2,0,13,0,0
2025-02-19 05:10:00,user_02406,prod_0212,Electronics,1,0,400.43,40.46,5,2,0,1,0,0
2025-02-19 05:15:00,user_00440,prod_0168,Electronics,1,1,136.3,29.12,5,2,0,14,0,1
2025-02-19 05:20:00,user_00751,prod_0018,Sports,1,0,83.79,33.44,5,2,0,6,0,0
2025-02-19 05:25:00,user_00005,prod_0027,Beauty,1,0,35.89,56.45,5,2,0,7,0,0
2025-02-19 05:30:00,user_03842,prod_0027,Electronics,2,1,296.61,30.12,5,2,0,4,0,0
2025-02-19 05:35:00,user_04067,prod_0285,Beauty,4,0,61.78,221.54,5,2,0,9,0,0
2025-02-19 05:40:00,user_02967,prod_0015,Beauty,2,1,94.67,51.96,5,2,0,8,0,1
2025-02-19 05:45:00,user_01447,prod_0007,Home,10,0,208.49,367.53,5,2,0,12,0,0
2025-02-19 05:50:00,user_00394,prod_0077,Home,5,0,85.02,132.27,5,2,0,6,0,0
2025-02-19 05:55:00,user_02368,prod_0290,Books,2,0,10.56,20.22,5,2,0,7,0,0
2025-02-19 06:00:00,user_01340,prod_0352,Beauty,3,0,31.53,112.02,6,2,0,7,0,0
2025-02-19 06:05:00,user_01882,prod_0361,Beauty,15,1,33.48,264.83,6,2,0,14,0,0
2025-02-19 06:10:00,user_01439,prod_0017,Electronics,2,0,396.57,26.15,6,2,0,6,1,0
2025-02-19 06:15:00,user_00098,prod_0346,Clothing,2,0,23.86,118.23,6,2,0,5,0,0
2025-02-19 06:20:00,user_03856,prod_0187,Sports,1,0,182.35,39.76,6,2,0,6,0,0
2025-02-19 06:25:00,user_04941,prod_0243,Home,10,1,250.41,106.28,6,2,0,4,0,0
2025-02-19 06:30:00,user_03775,prod_0346,Beauty,2,0,29.86,98.26,6,2,0,8,1,1
2025-02-19 06:35:00,user_02735,prod_0328,Clothing,4,0,114.45,234.02,6,2,0,8,0,0
2025-02-19 06:40:00,user_04909,prod_0217,Home,5,1,95.12,123.52,6,2,0,12,0,1
2025-02-19 06:45:00,user_04875,prod_0444,Beauty,4,0,92.73,189.56,6,2,0,6,0,0
2025-02-19 06:50:00,user_03698,prod_0384,Home,2,0,40.28,38.4,6,2,0,10,0,0
2025-02-19 06:55:00,user_02085,prod_0426,Clothing,1,1,25.3,12.33,6,2,0,10,0,0
2025-02-19 07:00:00,user_02839,prod_0078,Books,1,0,44.36,22.27,7,2,0,7,0,0
2025-02-19 07:05:00,user_02113,prod_0343,Beauty,2,0,52.51,55.82,7,2,0,7,0,0
2025-02-19 07:10:00,user_01358,prod_0029,Home,3,0,121.37,50.35,7,2,0,3,0,0
2025-02-19 07:15:00,user_00684,prod_0208,Home,10,0,177.31,273.69,7,2,0,7,0,0
2025-02-19 07:20:00,user_00926,prod_0179,Beauty,2,0,24.85,47.75,7,2,0,8,0,0
2025-02-19 07:25:00,user_01731,prod_0226,Home,2,0,145.89,113.1,7,2,0,13,0,0
2025-02-19 07:30:00,user_00323,prod_0482,Beauty,1,0,74.81,43.49,7,2,0,7,0,0
2025-02-19 07:35:00,user_03002,prod_0048,Clothing,5,2,51.74,273.03,7,2,0,11,0,0
2025-02-19 07:40:00,user_01953,prod_0235,Sports,1,0,191.62,35.03,7,2,0,3,0,0
2025-02-19 07:45:00,user_01883,prod_0445,Books,3,0,46.23,52.22,7,2,0,11,0,0
2025-02-19 07:50:00,user_03472,prod_0408,Books,1,1,41.43,10.37,7,2,0,5,0,0
2025-02-19 07:55:00,user_04698,prod_0395,Beauty,1,0,50.63,40.73,7,2,0,4,0,0
2025-02-19 08:00:00,user_04981,prod_0230,Books,3,1,33.51,41.54,8,2,0,8,0,0
2025-02-19 08:05:00,user_04372,prod_0059,Beauty,3,0,19.33,163.56,8,2,0,6,0,0
2025-02-19 08:10:00,user_03087,prod_0393,Electronics,1,0,318.16,31.73,8,2,0,9,0,0
2025-02-19 08:15:00,user_04344,prod_0164,Home,15,3,215.13,703.28,8,2,0,6,0,0
2025-02-19 08:20:00,user_04067,prod_0393,Electronics,1,1,170.34,19.71,8,2,0,3,0,1
2025-02-19 08:25:00,user_03751,prod_0155,Sports,2,0,122.29,67.13,8,2,0,6,0,0
2025-02-19 08:30:00,user_00381,prod_0410,Home,2,0,236.41,30.09,8,2,0,8,0,0
2025-02-19 08:35:00,user_04268,prod_0153,Sports,2,1,194.04,53.97,8,2,0,2,0,0
2025-02-19 08:40:00,user_03203,prod_0265,Sports,5,0,73.95,119.6,8,2,0,4,0,0
2025-02-19 08:45:00,user_00646,prod_0141,Home,3,0,197.75,154.82,8,2,0,1,0,0
2025-02-19 08:50:00,user_04819,prod_0314,Electronics,4,1,346.77,89.64,8,2,0,2,0,0
2025-02-19 08:55:00,user_04224,prod_0030,Clothing,2,0,20.2,56.79,8,2,0,3,0,0
2025-02-19 09:00:00,user_02765,prod_0258,Books,3,0,26.38,33.52,9,2,0,9,0,0
2025-02-19 09:05:00,user_01401,prod_0146,Beauty,2,0,37.45,62.26,9,2,0,7,0,0
2025-02-19 09:10:00,user_00370,prod_0346,Home,2,0,157.76,52.61,9,2,0,14,0,0
2025-02-19 09:15:00,user_03639,prod_0131,Home,15,1,192.32,591.02,9,2,0,4,0,1
2025-02-19 09:20:00,user_02710,prod_0014,Sports,2,0,32.26,67.56,9,2,0,8,0,0
2025-02-19 09:25:00,user_04732,prod_0286,Books,1,0,32.09,34.07,9,2,0,1,0,0
2025-02-19 09:30:00,user_01713,prod_0094,Home,5,1,284.93,56.97,9,2,0,5,0,0
2025-02-19 09:35:00,user_03063,prod_0392,Clothing,5,0,36.97,284.73,9,2,0,8,0,0
2025-02-19 09:40:00,user_02600,prod_0075,Books,5,0,27.35,275.89,9,2,0,1,0,1
2025-02-19 09:45:00,user_04843,prod_0056,Electronics,2,1,381.71,68.16,9,2,0,13,0,0
2025-02-19 09:50:00,user_00955,prod_0047,Beauty,4,0,43.51,228.61,9,2,0,3,1,0
2025-02-19 09:55:00,user_00465,prod_0467,Beauty,2,1,70.17,117.04,9,2,0,4,0,1
2025-02-19 10:00:00,user_04245,prod_0191,Beauty,3,0,51.22,175.8,10,2,0,4,0,0
2025-02-19 10:05:00,user_00581,prod_0493,Sports,2,1,122.99,101.57,10,2,0,10,0,1
2025-02-19 10:10:00,user_02051,prod_0211,Beauty,4,0,92.16,183.08,10,2,0,2,0,0
2025-02-19 10:15:00,user_03476,prod_0460,Sports,3,1,163.05,146.52,10,2,0,14,0,0
2025-02-19 10:20:00,user_04995,prod_0284,Beauty,4,0,29.53,175.41,10,2,0,12,0,0
2025-02-19 10:25:00,user_02634,prod_0306,Clothing,4,0,102.39,178.39,10,2,0,2,0,0
2025-02-19 10:30:00,user_01360,prod_0040,Clothing,2,0,89.89,118.87,10,2,0,14,0,0
2025-02-19 10:35:00,user_02925,prod_0424,Sports,3,0,162.21,147.67,10,2,0,6,0,0
2025-02-19 10:40:00,user_03376,prod_0061,Sports,3,0,166.5,129.24,10,2,0,11,0,0
2025-02-19 10:45:00,user_01718,prod_0027,Beauty,3,0,80.27,175.33,10,2,0,4,0,0
2025-02-19 10:50:00,user_03719,prod_0371,Beauty,3,0,44.86,179.84,10,2,0,10,0,0
2025-02-19 10:55:00,user_01627,prod_0334,Home,1,0,175.44,10.25,10,2,0,3,1,0
2025-02-19 11:00:00,user_04358,prod_0005,Electronics,5,1,498.48,171.69,11,2,0,2,0,1
2025-02-19 11:05:00,user_01280,prod_0076,Beauty,3,0,66.7,162.37,11,2,0,5,0,0
2025-02-19 11:10:00,user_03430,prod_0136,Clothing,1,0,135.92,21.77,11,2,0,1,0,0
2025-02-19 11:15:00,user_02836,prod_0316,Books,1,0,14.33,25.19,11,2,0,2,0,0
2025-02-19 11:20:00,user_01100,prod_0005,Home,10,3,36.38,485.17,11,2,0,3,0,1
2025-02-19 11:25:00,user_02719,prod_0152,Sports,4,0,50.06,166.97,11,2,0,14,0,0
2025-02-19 11:30:00,user_01344,prod_0422,Sports,2,0,95.36,84.49,11,2,0,10,0,0
2025-02-19 11:35:00,user_04236,prod_0446,Books,4,1,36.17,205.03,11,2,0,1,0,0
2025-02-19 11:40:00,user_04490,prod_0443,Electronics,3,0,344.3,139.97,11,2,0,13,0,0
2025-02-19 11:45:00,user_04996,prod_0073,Electronics,1,0,404.07,29.01,11,2,0,11,0,0
2025-02-19 11:50:00,user_02310,prod_0241,Beauty,2,0,32.7,88.12,11,2,0,4,1,1
2025-02-19 11:55:00,user_02093,prod_0312,Beauty,2,1,70.16,54.51,11,2,0,9,0,1
2025-02-19 12:00:00,user_04423,prod_0144,Books,3,0,26.78,45.67,12,2,0,14,0,0
2025-02-19 12:05:00,user_02499,prod_0198,Electronics,4,0,491.32,103.27,12,2,0,3,0,0
2025-02-19 12:10:00,user_02415,prod_0090,Sports,2,0,154.75,24.43,12,2,0,5,0,0
2025-02-19 12:15:00,user_02031,prod_0479,Books,3,1,38.73,34.22,12,2,0,3,0,0
2025-02-19 12:20:00,user_00850,prod_0247,Beauty,1,0,25.92,13.69,12,2,0,8,0,0
2025-02-19 12:25:00,user_04487,prod_0471,Home,2,0,258.45,51.58,12,2,0,14,0,0
2025-02-19 12:30:00,user_03887,prod_0407,Clothing,5,0,109.11,50.8,12,2,0,6,0,0
2025-02-19 12:35:00,user_00661,prod_0135,Books,3,1,38.23,101.22,12,2,0,1,0,0
2025-02-19 12:40:00,user_00644,prod_0235,Clothing,3,1,46.29,78.23,12,2,0,2,1,0
2025-02-19 12:45:00,user_04089,prod_0173,Sports,1,0,190.95,20.75,12,2,0,7,0,0
2025-02-19 12:50:00,user_00389,prod_0415,Home,1,0,266.94,52.99,12,2,0,12,0,0
2025-02-19 12:55:00,user_02820,prod_0410,Clothing,1,0,116.27,23.09,12,2,0,7,0,0
2025-02-19 13:00:00,user_01483,prod_0217,Books,1,0,31.54,35.83,13,2,0,13,0,0
2025-02-19 13:05:00,user_03506,prod_0318,Sports,4,0,158.96,140.19,13,2,0,5,1,0
2025-02-19 13:10:00,user_04248,prod_0333,Sports,2,0,115.68,55.37,13,2,0,8,0,0
2025-02-19 13:15:00,user_03728,prod_0302,Sports,3,1,84.73,121.5,13,2,0,10,0,0
2025-02-19 13:20:00,user_04299,prod_0237,Books,1,0,25.31,38.25,13,2,0,6,0,0
2025-02-19 13:25:00,user_02709,prod_0151,Home,2,0,184.98,101.74,13,2,0,5,1,0
2025-02-19 13:30:00,user_02699,prod_0263,Home,1,1,150.31,21.72,13,2,0,12,1,1
2025-02-19 13:35:00,user_03703,prod_0389,Home,3,1,126.36,144.31,13,2,0,4,0,1
2025-02-19 13:40:00,user_00568,prod_0121,Home,3,0,95.54,128.8,13,2,0,10,0,0
2025-02-19 13:45:00,user_00035,prod_0060,Sports,2,0,121.38,23.31,13,2,0,5,0,0
2025-02-19 13:50:00,user_01116,prod_0370,Sports,3,0,164.0,117.53,13,2,0,5,0,0
2025-02-19 13:55:00,user_01746,prod_0213,Electronics,1,1,462.56,49.99,13,2,0,11,0,0
2025-02-19 14:00:00,user_02690,prod_0493,Sports,5,1,158.37,137.64,14,2,0,6,1,1
2025-02-19 14:05:00,user_03564,prod_0094,Beauty,2,1,56.4,48.59,14,2,0,3,0,1
2025-02-19 14:10:00,user_03717,prod_0171,Beauty,4,1,20.56,184.45,14,2,0,1,0,0
2025-02-19 14:15:00,user_00525,prod_0358,Sports,5,1,85.62,127.61,14,2,0,6,0,0
2025-02-19 14:20:00,user_01711,prod_0129,Books,1,1,14.58,43.12,14,2,0,6,0,0
2025-02-19 14:25:00,user_02042,prod_0265,Sports,10,0,148.59,527.15,14,2,0,7,0,0
2025-02-19 14:30:00,user_00223,prod_0057,Clothing,5,1,80.26,97.43,14,2,0,9,0,1
2025-02-19 14:35:00,user_02284,prod_0431,Sports,1,0,108.96,23.09,14,2,0,11,0,0
2025-02-19 14:40:00,user_02346,prod_0404,Home,1,1,294.47,13.46,14,2,0,11,0,0
2025-02-19 14:45:00,user_03921,prod_0310,Clothing,15,1,133.35,160.86,14,2,0,13,0,0
2025-02-19 14:50:00,user_03457,prod_0369,Beauty,4,0,23.95,66.34,14,2,0,5,0,0
2025-02-19 14:55:00,user_02863,prod_0209,Electronics,1,1,224.62,26.49,14,2,0,3,0,0
2025-02-19 15:00:00,user_00573,prod_0185,Books,2,0,13.83,76.01,15,2,0,5,0,0
2025-02-19 15:05:00,user_04542,prod_0412,Books,15,3,14.14,726.91,15,2,0,9,0,1
2025-02-19 15:10:00,user_01115,prod_0362,Clothing,1,0,128.54,22.87,15,2,0,12,1,0
2025-02-19 15:15:00,user_01967,prod_0445,Electronics,5,0,212.02,112.69,15,2,0,3,0,0
2025-02-19 15:20:00,user_03813,prod_0015,Beauty,3,0,31.23,48.39,15,2,0,13,0,0
2025-02-19 15:25:00,user_03432,prod_0172,Sports,3,0,88.56,57.37,15,2,0,1,0,0
2025-02-19 15:30:00,user_02068,prod_0266,Electronics,20,0,493.75,1183.81,15,2,0,9,1,0
2025-02-19 15:35:00,user_02590,prod_0496,Clothing,2,0,106.64,62.25,15,2,0,1,1,0
2025-02-19 15:40:00,user_00837,prod_0194,Electronics,4,1,343.78,154.55,15,2,0,10,0,0
2025-02-19 15:45:00,user_01076,prod_0362,Clothing,1,0,102.29,20.51,15,2,0,14,0,0
2025-02-19 15:50:00,user_03683,prod_0326,Home,1,0,83.07,17.73,15,2,0,14,0,0
2025-02-19 15:55:00,user_01977,prod_0128,Electronics,1,0,197.84,54.02,15,2,0,5,0,0
2025-02-19 16:00:00,user_01747,prod_0429,Books,1,0,26.96,34.23,16,2,0,11,1,0
2025-02-19 16:05:00,user_01444,prod_0414,Beauty,3,1,91.67,171.7,16,2,0,4,0,0
2025-02-19 16:10:00,user_04031,prod_0035,Sports,2,0,127.87,21.73,16,2,0,5,0,0
2025-02-19 16:15:00,user_03391,prod_0326,Beauty,10,0,35.13,310.03,16,2,0,9,0,0
2025-02-19 16:20:00,user_01327,prod_0146,Home,3,0,260.01,177.97,16,2,0,11,0,0
2025-02-19 16:25:00,user_03741,prod_0447,Home,1,1,86.04,17.19,16,2,0,8,0,0
2025-02-19 16:30:00,user_03428,prod_0097,Electronics,3,0,114.25,114.5,16,2,0,6,0,0
2025-02-19 16:35:00,user_00862,prod_0067,Beauty,2,0,91.21,72.59,16,2,0,2,0,0
2025-02-19 16:40:00,user_00627,prod_0108,Sports,3,1,107.3,46.21,16,2,0,5,0,1
2025-02-19 16:45:00,user_00118,prod_0252,Sports,2,1,75.73,48.55,16,2,0,1,0,0
2025-02-19 16:50:00,user_01524,prod_0286,Books,1,0,22.23,19.29,16,2,0,7,0,0
2025-02-19 16:55:00,user_04421,prod_0389,Electronics,3,0,423.07,80.59,16,2,0,11,0,0
2025-02-19 17:00:00,user_03237,prod_0214,Electronics,4,0,398.64,211.44,17,2,0,5,1,0
2025-02-19 17:05:00,user_02613,prod_0357,Home,10,1,289.16,326.19,17,2,0,9,0,1
2025-02-19 17:10:00,user_02841,prod_0319,Sports,2,0,160.11,25.91,17,2,0,4,1,0
2025-02-19 17:15:00,user_02715,prod_0263,Books,4,0,18.3,165.56,17,2,0,12,0,0
2025-02-19 17:20:00,user_03086,prod_0119,Home,1,0,214.58,30.04,17,2,0,14,1,0
2025-02-19 17:25:00,user_03548,prod_0167,Beauty,1,0,41.59,23.08,17,2,0,11,0,1
2025-02-19 17:30:00,user_02429,prod_0041,Sports,5,1,165.0,55.13,17,2,0,11,0,1
2025-02-19 17:35:00,user_00236,prod_0085,Beauty,2,0,20.91,80.29,17,2,0,3,0,0
2025-02-19 17:40:00,user_04514,prod_0349,Sports,1,0,37.21,18.12,17,2,0,5,0,0
2025-02-19 17:45:00,user_01442,prod_0174,Clothing,1,0,35.27,15.2,17,2,0,13,0,0
2025-02-19 17:50:00,user_00623,prod_0481,Clothing,1,0,65.65,57.57,17,2,0,5,0,0
2025-02-19 17:55:00,user_04287,prod_0361,Sports,15,0,114.48,703.44,17,2,0,14,0,1
2025-02-19 18:00:00,user_03124,prod_0222,Sports,4,0,37.35,195.4,18,2,0,8,0,0
2025-02-19 18:05:00,user_00340,prod_0467,Home,1,0,108.41,14.74,18,2,0,5,0,0
2025-02-19 18:10:00,user_02233,prod_0200,Sports,2,1,158.42,106.32,18,2,0,2,0,1
2025-02-19 18:15:00,user_04963,prod_0270,Home,4,0,52.25,165.11,18,2,0,7,1,0
2025-02-19 18:20:00,user_01439,prod_0275,Sports,3,0,165.95,58.42,18,2,0,4,0,0
2025-02-19 18:25:00,user_01281,prod_0355,Sports,2,1,198.0,115.91,18,2,0,9,0,1
2025-02-19 18:30:00,user_02348,prod_0230,Electronics,2,0,148.12,31.96,18,2,0,8,0,0
2025-02-19 18:35:00,user_02690,prod_0079,Electronics,2,0,422.52,85.95,18,2,0,6,0,0
2025-02-19 18:40:00,user_01987,prod_0041,Beauty,1,0,54.67,52.22,18,2,0,8,1,0
2025-02-19 18:45:00,user_01805,prod_0430,Beauty,4,0,16.59,83.49,18,2,0,11,0,0
2025-02-19 18:50:00,user_01373,prod_0418,Sports,3,0,193.39,55.34,18,2,0,13,1,0
2025-02-19 18:55:00,user_04427,prod_0285,Books,2,0,10.35,42.21,18,2,0,2,0,0
2025-02-19 19:00:00,user_00747,prod_0406,Beauty,2,0,77.52,29.16,19,2,0,8,0,0
2025-02-19 19:05:00,user_01373,prod_0108,Beauty,1,0,86.77,57.15,19,2,0,10,0,0
2025-02-19 19:10:00,user_01306,prod_0470,Electronics,10,1,277.41,179.05,19,2,0,4,1,0
2025-02-19 19:15:00,user_01704,prod_0445,Books,1,0,29.06,43.66,19,2,0,9,0,0
2025-02-19 19:20:00,user_03127,prod_0268,Books,1,0,25.73,30.67,19,2,0,9,0,0
2025-02-19 19:25:00,user_02401,prod_0065,Books,1,0,16.57,25.13,19,2,0,2,0,0
2025-02-19 19:30:00,user_03937,prod_0280,Books,2,1,33.66,90.42,19,2,0,14,0,0
2025-02-19 19:35:00,user_01116,prod_0219,Sports,2,0,165.72,79.63,19,2,0,11,0,0
2025-02-19 19:40:00,user_02769,prod_0096,Books,3,0,24.85,141.69,19,2,0,8,0,0
2025-02-19 19:45:00,user_01180,prod_0271,Books,2,1,44.26,95.65,19,2,0,8,0,0
2025-02-19 19:50:00,user_03103,prod_0015,Beauty,3,0,42.25,112.94,19,2,0,3,0,0
2025-02-19 19:55:00,user_01993,prod_0077,Electronics,4,0,316.51,128.88,19,2,0,8,0,0
2025-02-19 20:00:00,user_04144,prod_0468,Books,2,0,10.5,48.65,20,2,0,2,0,0
2025-02-19 20:05:00,user_03677,prod_0288,Clothing,10,0,39.48,480.54,20,2,0,7,0,1
2025-02-19 20:10:00,user_02201,prod_0225,Electronics,3,1,284.28,126.84,20,2,0,12,0,1
2025-02-19 20:15:00,user_00060,prod_0209,Clothing,3,0,138.32,136.8,20,2,0,10,0,0
2025-02-19 20:20:00,user_04399,prod_0117,Clothing,2,0,32.01,84.35,20,2,0,5,0,0
2025-02-19 20:25:00,user_02179,prod_0327,Beauty,3,0,15.73,176.03,20,2,0,5,0,0
